0.000000 0.000000
4.330127 1.500000
4.304911 1.525905
4.279264 1.551658
4.253190 1.577256
4.226690 1.602695
4.199768 1.627975
4.172425 1.653092
4.144665 1.678043
4.116491 1.702827
4.087905 1.727440
4.058911 1.751881
4.029510 1.776147
3.999707 1.800234
3.969504 1.824142
3.938903 1.847868
3.907909 1.871408
3.876524 1.894762
3.844751 1.917926
3.812594 1.940898
3.780056 1.963676
3.747139 1.986258
3.713848 2.008641
3.680186 2.030823
3.646155 2.052803
3.611760 2.074577
3.577004 2.096143
3.541890 2.117500
3.506422 2.138645
3.470603 2.159576
3.434437 2.180291
3.397928 2.200789
3.361079 2.221066
3.323894 2.241121
3.286376 2.260952
3.248530 2.280557
3.210359 2.299934
3.171867 2.319081
3.133057 2.337995
3.093935 2.356677
3.054503 2.375122
3.014765 2.393330
2.974726 2.411299
2.934390 2.429026
2.893760 2.446511
2.852841 2.463751
2.811636 2.480744
2.770151 2.497490
2.728388 2.513986
2.686353 2.530230
2.644049 2.546221
2.601480 2.561958
2.558651 2.577438
2.515567 2.592661
2.472231 2.607625
2.428648 2.622328
2.384821 2.636768
2.340757 2.650945
2.296458 2.664857
2.251930 2.678502
2.207176 2.691879
2.162202 2.704988
2.117011 2.717825
2.071609 2.730391
2.026000 2.742684
1.980188 2.754703
1.934178 2.766446
1.887975 2.777913
1.841582 2.789101
1.795006 2.800011
1.748250 2.810641
1.701320 2.820990
1.654219 2.831057
1.606953 2.840840
1.559526 2.850340
1.511943 2.859554
1.464209 2.868483
1.416328 2.877124
1.368306 2.885478
1.320147 2.893544
1.271856 2.901320
1.223438 2.908806
1.174898 2.916001
1.126240 2.922904
1.077469 2.929516
1.028591 2.935834
0.979610 2.941858
0.930531 2.947589
0.881359 2.953025
0.832098 2.958165
0.782755 2.963010
0.733333 2.967558
0.683838 2.971810
0.634274 2.975764
0.584647 2.979421
0.534962 2.982780
0.485223 2.985840
0.435435 2.988602
0.385604 2.991065
0.335735 2.993229
0.285832 2.995094
0.235900 2.996659
0.185945 2.997925
0.135971 2.998891
0.085984 2.999556
0.035987 2.999922
-0.014012 2.999988
-0.064010 2.999754
-0.114002 2.999220
-0.163983 2.998386
-0.213947 2.997252
-0.263890 2.995819
-0.313806 2.994086
-0.363691 2.992053
-0.413539 2.989722
-0.463346 2.987091
-0.513107 2.984161
-0.562817 2.980934
-0.612470 2.977408
-0.662062 2.973584
-0.711588 2.969463
-0.761043 2.965045
-0.810421 2.960331
-0.859719 2.955320
-0.908930 2.950014
-0.958051 2.944413
-1.007076 2.938518
-1.056000 2.932329
-1.104818 2.925846
-1.153526 2.919071
-1.202119 2.912004
-1.250592 2.904646
-1.298939 2.896997
-1.347157 2.889059
-1.395239 2.880832
-1.443183 2.872316
-1.490982 2.863514
-1.538632 2.854425
-1.586128 2.845050
-1.633465 2.835392
-1.680639 2.825449
-1.727645 2.815224
-1.774478 2.804718
-1.821134 2.793931
-1.867608 2.782865
-1.913895 2.771520
-1.959990 2.759898
-2.005890 2.748000
-2.051589 2.735828
-2.097082 2.723382
-2.142367 2.710663
-2.187436 2.697674
-2.232288 2.684415
-2.276915 2.670887
-2.321316 2.657092
-2.365484 2.643031
-2.409415 2.628707
-2.453106 2.614119
-2.496551 2.599270
-2.539747 2.584161
-2.582688 2.568793
-2.625372 2.553169
-2.667792 2.537289
-2.709947 2.521156
-2.751830 2.504771
-2.793438 2.488135
-2.834766 2.471250
-2.875811 2.454118
-2.916569 2.436741
-2.957034 2.419120
-2.997205 2.401257
-3.037075 2.383154
-3.076642 2.364813
-3.115901 2.346235
-3.154848 2.327423
-3.193480 2.308377
-3.231793 2.289101
-3.269782 2.269597
-3.307445 2.249865
-3.344777 2.229908
-3.381774 2.209728
-3.418433 2.189327
-3.454750 2.168707
-3.490722 2.147871
-3.526345 2.126820
-3.561615 2.105555
-3.596529 2.084081
-3.631083 2.062398
-3.665274 2.040509
-3.699099 2.018415
-3.732554 1.996120
-3.765635 1.973625
-3.798340 1.950933
-3.830665 1.928046
-3.862607 1.904966
-3.894163 1.881696
-3.925329 1.858237
-3.956103 1.834592
-3.986481 1.810764
-4.016461 1.786755
-4.046039 1.762568
-4.075212 1.738204
-4.103978 1.713666
-4.132333 1.688957
-4.160276 1.664079
-4.187802 1.639034
-4.214909 1.613826
-4.241595 1.588456
-4.267857 1.562928
-4.293692 1.537243
-4.319097 1.511404
0.000000 0.000000
