#  x,   y,atan(y/x),atan2(y,x)
-242, 758,-72.2937,107.7063
 243,1243, 78.9385, 78.9385
-244, 756,-72.1124,107.8876
 245,1245, 78.8672, 78.8672
-246, 754,-71.9306,108.0694
 247,1247, 78.7961, 78.7961
-248, 752,-71.7481,108.2519
 249,1249, 78.7254, 78.7254
-250, 750,-71.5651,108.4349
 251,1251, 78.6548, 78.6548
-252, 748,-71.3814,108.6186
 253,1253, 78.5846, 78.5846
-254, 746,-71.1972,108.8028
 255,1255, 78.5146, 78.5146
-256, 744,-71.0124,108.9876
 257,1257, 78.4448, 78.4448
-258, 742,-70.8270,109.1730
 259,1259, 78.3754, 78.3754
-260, 740,-70.6410,109.3590
 261,1261, 78.3061, 78.3061
-262, 738,-70.4544,109.5456
 263,1263, 78.2371, 78.2371
-264, 736,-70.2673,109.7327
 265,1265, 78.1684, 78.1684
-266, 734,-70.0796,109.9204
 267,1267, 78.0999, 78.0999
-268, 732,-69.8913,110.1087
 269,1269, 78.0317, 78.0317
-270, 730,-69.7024,110.2976
 271,1271, 77.9637, 77.9637
-272, 728,-69.5130,110.4870
 273,1273, 77.8960, 77.8960
-274, 726,-69.3230,110.6770
 275,1275, 77.8285, 77.8285
-276, 724,-69.1324,110.8676
 277,1277, 77.7613, 77.7613
-278, 722,-68.9412,111.0588
 279,1279, 77.6943, 77.6943
-280, 720,-68.7495,111.2505
 281,1281, 77.6276, 77.6276
-282, 718,-68.5572,111.4428
 283,1283, 77.5611, 77.5611
-284, 716,-68.3643,111.6357
 285,1285, 77.4948, 77.4948
-286, 714,-68.1709,111.8291
 287,1287, 77.4288, 77.4288
-288, 712,-67.9769,112.0231
 289,1289, 77.3630, 77.3630
-290, 710,-67.7824,112.2176
 291,1291, 77.2974, 77.2974
-292, 708,-67.5873,112.4127
 293,1293, 77.2321, 77.2321
-294, 706,-67.3917,112.6083
 295,1295, 77.1671, 77.1671
-296, 704,-67.1955,112.8045
 297,1297, 77.1022, 77.1022
-298, 702,-66.9987,113.0013
 299,1299, 77.0376, 77.0376
-300, 700,-66.8014,113.1986
 301,1301, 76.9732, 76.9732
-302, 698,-66.6036,113.3964
 303,1303, 76.9091, 76.9091
-304, 696,-66.4052,113.5948
 305,1305, 76.8452, 76.8452
-306, 694,-66.2063,113.7937
 307,1307, 76.7815, 76.7815
-308, 692,-66.0068,113.9932
 309,1309, 76.7180, 76.7180
-310, 690,-65.8068,114.1932
 311,1311, 76.6548, 76.6548
-312, 688,-65.6063,114.3937
 313,1313, 76.5918, 76.5918
-314, 686,-65.4052,114.5948
 315,1315, 76.5290, 76.5290
-316, 684,-65.2036,114.7964
 317,1317, 76.4664, 76.4664
-318, 682,-65.0015,114.9985
 319,1319, 76.4041, 76.4041
-320, 680,-64.7989,115.2011
 321,1321, 76.3420, 76.3420
-322, 678,-64.5957,115.4043
 323,1323, 76.2801, 76.2801
-324, 676,-64.3921,115.6079
 325,1325, 76.2184, 76.2184
-326, 674,-64.1879,115.8121
 327,1327, 76.1569, 76.1569
-328, 672,-63.9832,116.0168
 329,1329, 76.0957, 76.0957
-330, 670,-63.7780,116.2220
 331,1331, 76.0347, 76.0347
-332, 668,-63.5723,116.4277
 333,1333, 75.9739, 75.9739
-334, 666,-63.3662,116.6338
 335,1335, 75.9133, 75.9133
-336, 664,-63.1595,116.8405
 337,1337, 75.8529, 75.8529
-338, 662,-62.9523,117.0477
 339,1339, 75.7927, 75.7927
-340, 660,-62.7447,117.2553
 341,1341, 75.7328, 75.7328
-342, 658,-62.5365,117.4635
 343,1343, 75.6730, 75.6730
-344, 656,-62.3279,117.6721
 345,1345, 75.6135, 75.6135
-346, 654,-62.1188,117.8812
 347,1347, 75.5542, 75.5542
-348, 652,-61.9093,118.0907
 349,1349, 75.4950, 75.4950
-350, 650,-61.6992,118.3008
 351,1351, 75.4361, 75.4361
-352, 648,-61.4888,118.5112
 353,1353, 75.3774, 75.3774
-354, 646,-61.2778,118.7222
 355,1355, 75.3189, 75.3189
-356, 644,-61.0664,118.9336
 357,1357, 75.2606, 75.2606
-358, 642,-60.8545,119.1455
 359,1359, 75.2025, 75.2025
-360, 640,-60.6422,119.3578
 361,1361, 75.1446, 75.1446
-362, 638,-60.4295,119.5705
 363,1363, 75.0869, 75.0869
-364, 636,-60.2163,119.7837
 365,1365, 75.0294, 75.0294
-366, 634,-60.0027,119.9973
 367,1367, 74.9721, 74.9721
-368, 632,-59.7887,120.2113
 369,1369, 74.9150, 74.9150
-370, 630,-59.5742,120.4258
 371,1371, 74.8581, 74.8581
-372, 628,-59.3593,120.6407
 373,1373, 74.8014, 74.8014
-374, 626,-59.1440,120.8560
 375,1375, 74.7449, 74.7449
-376, 624,-58.9283,121.0717
 377,1377, 74.6886, 74.6886
-378, 622,-58.7122,121.2878
 379,1379, 74.6324, 74.6324
-380, 620,-58.4957,121.5043
 381,1381, 74.5765, 74.5765
-382, 618,-58.2788,121.7212
 383,1383, 74.5208, 74.5208
-384, 616,-58.0616,121.9384
 385,1385, 74.4652, 74.4652
-386, 614,-57.8439,122.1561
 387,1387, 74.4099, 74.4099
-388, 612,-57.6258,122.3742
 389,1389, 74.3547, 74.3547
-390, 610,-57.4074,122.5926
 391,1391, 74.2997, 74.2997
-392, 608,-57.1886,122.8114
 393,1393, 74.2449, 74.2449
-394, 606,-56.9695,123.0305
 395,1395, 74.1903, 74.1903
-396, 604,-56.7500,123.2500
 397,1397, 74.1359, 74.1359
-398, 602,-56.5301,123.4699
 399,1399, 74.0817, 74.0817
-400, 600,-56.3099,123.6901
 401,1401, 74.0276, 74.0276
-402, 598,-56.0894,123.9106
 403,1403, 73.9737, 73.9737
-404, 596,-55.8685,124.1315
 405,1405, 73.9200, 73.9200
-406, 594,-55.6473,124.3527
 407,1407, 73.8665, 73.8665
-408, 592,-55.4258,124.5742
 409,1409, 73.8132, 73.8132
-410, 590,-55.2040,124.7960
 411,1411, 73.7601, 73.7601
-412, 588,-54.9818,125.0182
 413,1413, 73.7071, 73.7071
-414, 586,-54.7594,125.2406
 415,1415, 73.6543, 73.6543
-416, 584,-54.5366,125.4634
 417,1417, 73.6017, 73.6017
-418, 582,-54.3136,125.6864
 419,1419, 73.5493, 73.5493
-420, 580,-54.0903,125.9097
 421,1421, 73.4970, 73.4970
-422, 578,-53.8667,126.1333
 423,1423, 73.4449, 73.4449
-424, 576,-53.6428,126.3572
 425,1425, 73.3930, 73.3930
-426, 574,-53.4187,126.5813
 427,1427, 73.3413, 73.3413
-428, 572,-53.1943,126.8057
 429,1429, 73.2897, 73.2897
-430, 570,-52.9696,127.0304
 431,1431, 73.2383, 73.2383
-432, 568,-52.7447,127.2553
 433,1433, 73.1871, 73.1871
-434, 566,-52.5196,127.4804
 435,1435, 73.1361, 73.1361
-436, 564,-52.2942,127.7058
 437,1437, 73.0852, 73.0852
-438, 562,-52.0686,127.9314
 439,1439, 73.0345, 73.0345
-440, 560,-51.8428,128.1572
 441,1441, 72.9839, 72.9839
-442, 558,-51.6167,128.3833
 443,1443, 72.9336, 72.9336
-444, 556,-51.3905,128.6095
 445,1445, 72.8833, 72.8833
-446, 554,-51.1641,128.8359
 447,1447, 72.8333, 72.8333
-448, 552,-50.9374,129.0626
 449,1449, 72.7834, 72.7834
-450, 550,-50.7106,129.2894
 451,1451, 72.7337, 72.7337
-452, 548,-50.4836,129.5164
 453,1453, 72.6842, 72.6842
-454, 546,-50.2564,129.7436
 455,1455, 72.6348, 72.6348
-456, 544,-50.0291,129.9709
 457,1457, 72.5855, 72.5855
-458, 542,-49.8016,130.1984
 459,1459, 72.5365, 72.5365
-460, 540,-49.5739,130.4261
 461,1461, 72.4876, 72.4876
-462, 538,-49.3461,130.6539
 463,1463, 72.4388, 72.4388
-464, 536,-49.1182,130.8818
 465,1465, 72.3902, 72.3902
-466, 534,-48.8901,131.1099
 467,1467, 72.3418, 72.3418
-468, 532,-48.6619,131.3381
 469,1469, 72.2935, 72.2935
-470, 530,-48.4336,131.5664
 471,1471, 72.2454, 72.2454
-472, 528,-48.2052,131.7948
 473,1473, 72.1975, 72.1975
-474, 526,-47.9767,132.0233
 475,1475, 72.1497, 72.1497
-476, 524,-47.7481,132.2519
 477,1477, 72.1020, 72.1020
-478, 522,-47.5194,132.4806
 479,1479, 72.0545, 72.0545
-480, 520,-47.2906,132.7094
 481,1481, 72.0072, 72.0072
-482, 518,-47.0618,132.9382
 483,1483, 71.9600, 71.9600
-484, 516,-46.8328,133.1672
 485,1485, 71.9130, 71.9130
-486, 514,-46.6039,133.3961
 487,1487, 71.8661, 71.8661
-488, 512,-46.3748,133.6252
 489,1489, 71.8194, 71.8194
-490, 510,-46.1458,133.8542
 491,1491, 71.7728, 71.7728
-492, 508,-45.9167,134.0833
 493,1493, 71.7264, 71.7264
-494, 506,-45.6875,134.3125
 495,1495, 71.6801, 71.6801
-496, 504,-45.4584,134.5416
 497,1497, 71.6340, 71.6340
-498, 502,-45.2292,134.7708
 499,1499, 71.5880, 71.5880
-500, 500,-45.0000,135.0000
 501,1501, 71.5422, 71.5422
-502, 498,-44.7708,135.2292
 503,1503, 71.4965, 71.4965
-504, 496,-44.5416,135.4584
 505,1505, 71.4509, 71.4509
-506, 494,-44.3125,135.6875
 507,1507, 71.4055, 71.4055
-508, 492,-44.0833,135.9167
 509,1509, 71.3603, 71.3603
-510, 490,-43.8542,136.1458
 511,1511, 71.3152, 71.3152
-512, 488,-43.6252,136.3748
 513,1513, 71.2702, 71.2702
-514, 486,-43.3961,136.6039
 515,1515, 71.2254, 71.2254
-516, 484,-43.1672,136.8328
 517,1517, 71.1807, 71.1807
-518, 482,-42.9382,137.0618
 519,1519, 71.1361, 71.1361
-520, 480,-42.7094,137.2906
 521,1521, 71.0917, 71.0917
-522, 478,-42.4806,137.5194
 523,1523, 71.0475, 71.0475
-524, 476,-42.2519,137.7481
 525,1525, 71.0033, 71.0033
-526, 474,-42.0233,137.9767
 527,1527, 70.9594, 70.9594
-528, 472,-41.7948,138.2052
 529,1529, 70.9155, 70.9155
-530, 470,-41.5664,138.4336
 531,1531, 70.8718, 70.8718
-532, 468,-41.3381,138.6619
 533,1533, 70.8282, 70.8282
-534, 466,-41.1099,138.8901
 535,1535, 70.7848, 70.7848
-536, 464,-40.8818,139.1182
 537,1537, 70.7415, 70.7415
-538, 462,-40.6539,139.3461
 539,1539, 70.6983, 70.6983
-540, 460,-40.4261,139.5739
 541,1541, 70.6553, 70.6553
-542, 458,-40.1984,139.8016
 543,1543, 70.6124, 70.6124
-544, 456,-39.9709,140.0291
 545,1545, 70.5697, 70.5697
-546, 454,-39.7436,140.2564
 547,1547, 70.5270, 70.5270
-548, 452,-39.5164,140.4836
 549,1549, 70.4845, 70.4845
-550, 450,-39.2894,140.7106
 551,1551, 70.4422, 70.4422
-552, 448,-39.0626,140.9374
 553,1553, 70.3999, 70.3999
-554, 446,-38.8359,141.1641
 555,1555, 70.3578, 70.3578
-556, 444,-38.6095,141.3905
 557,1557, 70.3159, 70.3159
-558, 442,-38.3833,141.6167
 559,1559, 70.2740, 70.2740
-560, 440,-38.1572,141.8428
 561,1561, 70.2323, 70.2323
-562, 438,-37.9314,142.0686
 563,1563, 70.1907, 70.1907
-564, 436,-37.7058,142.2942
 565,1565, 70.1493, 70.1493
-566, 434,-37.4804,142.5196
 567,1567, 70.1080, 70.1080
-568, 432,-37.2553,142.7447
 569,1569, 70.0668, 70.0668
-570, 430,-37.0304,142.9696
 571,1571, 70.0257, 70.0257
-572, 428,-36.8057,143.1943
 573,1573, 69.9847, 69.9847
-574, 426,-36.5813,143.4187
 575,1575, 69.9439, 69.9439
-576, 424,-36.3572,143.6428
 577,1577, 69.9032, 69.9032
-578, 422,-36.1333,143.8667
 579,1579, 69.8626, 69.8626
-580, 420,-35.9097,144.0903
 581,1581, 69.8222, 69.8222
-582, 418,-35.6864,144.3136
 583,1583, 69.7819, 69.7819
-584, 416,-35.4634,144.5366
 585,1585, 69.7416, 69.7416
-586, 414,-35.2406,144.7594
 587,1587, 69.7016, 69.7016
-588, 412,-35.0182,144.9818
 589,1589, 69.6616, 69.6616
-590, 410,-34.7960,145.2040
 591,1591, 69.6218, 69.6218
-592, 408,-34.5742,145.4258
 593,1593, 69.5820, 69.5820
-594, 406,-34.3527,145.6473
 595,1595, 69.5424, 69.5424
-596, 404,-34.1315,145.8685
 597,1597, 69.5030, 69.5030
-598, 402,-33.9106,146.0894
 599,1599, 69.4636, 69.4636
-600, 400,-33.6901,146.3099
 601,1601, 69.4243, 69.4243
-602, 398,-33.4699,146.5301
 603,1603, 69.3852, 69.3852
-604, 396,-33.2500,146.7500
 605,1605, 69.3462, 69.3462
-606, 394,-33.0305,146.9695
 607,1607, 69.3073, 69.3073
-608, 392,-32.8114,147.1886
 609,1609, 69.2685, 69.2685
-610, 390,-32.5926,147.4074
 611,1611, 69.2299, 69.2299
-612, 388,-32.3742,147.6258
 613,1613, 69.1913, 69.1913
-614, 386,-32.1561,147.8439
 615,1615, 69.1529, 69.1529
-616, 384,-31.9384,148.0616
 617,1617, 69.1146, 69.1146
-618, 382,-31.7212,148.2788
 619,1619, 69.0764, 69.0764
-620, 380,-31.5043,148.4957
 621,1621, 69.0383, 69.0383
-622, 378,-31.2878,148.7122
 623,1623, 69.0003, 69.0003
-624, 376,-31.0717,148.9283
 625,1625, 68.9625, 68.9625
-626, 374,-30.8560,149.1440
 627,1627, 68.9247, 68.9247
-628, 372,-30.6407,149.3593
 629,1629, 68.8871, 68.8871
-630, 370,-30.4258,149.5742
 631,1631, 68.8496, 68.8496
-632, 368,-30.2113,149.7887
 633,1633, 68.8122, 68.8122
-634, 366,-29.9973,150.0027
 635,1635, 68.7749, 68.7749
-636, 364,-29.7837,150.2163
 637,1637, 68.7377, 68.7377
-638, 362,-29.5705,150.4295
 639,1639, 68.7006, 68.7006
-640, 360,-29.3578,150.6422
 641,1641, 68.6636, 68.6636
-642, 358,-29.1455,150.8545
 643,1643, 68.6267, 68.6267
-644, 356,-28.9336,151.0664
 645,1645, 68.5900, 68.5900
-646, 354,-28.7222,151.2778
 647,1647, 68.5533, 68.5533
-648, 352,-28.5112,151.4888
 649,1649, 68.5168, 68.5168
-650, 350,-28.3008,151.6992
 651,1651, 68.4804, 68.4804
-652, 348,-28.0907,151.9093
 653,1653, 68.4440, 68.4440
-654, 346,-27.8812,152.1188
 655,1655, 68.4078, 68.4078
-656, 344,-27.6721,152.3279
 657,1657, 68.3717, 68.3717
-658, 342,-27.4635,152.5365
 659,1659, 68.3357, 68.3357
-660, 340,-27.2553,152.7447
 661,1661, 68.2998, 68.2998
-662, 338,-27.0477,152.9523
 663,1663, 68.2640, 68.2640
-664, 336,-26.8405,153.1595
 665,1665, 68.2283, 68.2283
-666, 334,-26.6338,153.3662
 667,1667, 68.1927, 68.1927
-668, 332,-26.4277,153.5723
 669,1669, 68.1572, 68.1572
-670, 330,-26.2220,153.7780
 671,1671, 68.1218, 68.1218
-672, 328,-26.0168,153.9832
 673,1673, 68.0865, 68.0865
-674, 326,-25.8121,154.1879
 675,1675, 68.0513, 68.0513
-676, 324,-25.6079,154.3921
 677,1677, 68.0162, 68.0162
-678, 322,-25.4043,154.5957
 679,1679, 67.9812, 67.9812
-680, 320,-25.2011,154.7989
 681,1681, 67.9463, 67.9463
-682, 318,-24.9985,155.0015
 683,1683, 67.9116, 67.9116
-684, 316,-24.7964,155.2036
 685,1685, 67.8769, 67.8769
-686, 314,-24.5948,155.4052
 687,1687, 67.8423, 67.8423
-688, 312,-24.3937,155.6063
 689,1689, 67.8078, 67.8078
-690, 310,-24.1932,155.8068
 691,1691, 67.7734, 67.7734
-692, 308,-23.9932,156.0068
 693,1693, 67.7391, 67.7391
-694, 306,-23.7937,156.2063
 695,1695, 67.7049, 67.7049
-696, 304,-23.5948,156.4052
 697,1697, 67.6708, 67.6708
-698, 302,-23.3964,156.6036
 699,1699, 67.6368, 67.6368
-700, 300,-23.1986,156.8014
 701,1701, 67.6029, 67.6029
-702, 298,-23.0013,156.9987
 703,1703, 67.5691, 67.5691
-704, 296,-22.8045,157.1955
 705,1705, 67.5354, 67.5354
-706, 294,-22.6083,157.3917
 707,1707, 67.5018, 67.5018
-708, 292,-22.4127,157.5873
 709,1709, 67.4683, 67.4683
-710, 290,-22.2176,157.7824
 711,1711, 67.4348, 67.4348
-712, 288,-22.0231,157.9769
 713,1713, 67.4015, 67.4015
-714, 286,-21.8291,158.1709
 715,1715, 67.3683, 67.3683
-716, 284,-21.6357,158.3643
 717,1717, 67.3351, 67.3351
-718, 282,-21.4428,158.5572
 719,1719, 67.3021, 67.3021
-720, 280,-21.2505,158.7495
 721,1721, 67.2691, 67.2691
-722, 278,-21.0588,158.9412
 723,1723, 67.2363, 67.2363
-724, 276,-20.8676,159.1324
 725,1725, 67.2035, 67.2035
-726, 274,-20.6770,159.3230
 727,1727, 67.1708, 67.1708
-728, 272,-20.4870,159.5130
 729,1729, 67.1382, 67.1382
-730, 270,-20.2976,159.7024
 731,1731, 67.1057, 67.1057
-732, 268,-20.1087,159.8913
 733,1733, 67.0733, 67.0733
-734, 266,-19.9204,160.0796
 735,1735, 67.0410, 67.0410
-736, 264,-19.7327,160.2673
 737,1737, 67.0087, 67.0087
-738, 262,-19.5456,160.4544
 739,1739, 66.9766, 66.9766
-740, 260,-19.3590,160.6410
 741,1741, 66.9445, 66.9445
-742, 258,-19.1730,160.8270
 743,1743, 66.9126, 66.9126
-744, 256,-18.9876,161.0124
 745,1745, 66.8807, 66.8807
-746, 254,-18.8028,161.1972
 747,1747, 66.8489, 66.8489
-748, 252,-18.6186,161.3814
 749,1749, 66.8172, 66.8172
-750, 250,-18.4349,161.5651
 751,1751, 66.7856, 66.7856
-752, 248,-18.2519,161.7481
 753,1753, 66.7541, 66.7541
-754, 246,-18.0694,161.9306
 755,1755, 66.7227, 66.7227
-756, 244,-17.8876,162.1124
 757,1757, 66.6913, 66.6913
-758, 242,-17.7063,162.2937
 759,1759, 66.6600, 66.6600
-760, 240,-17.5256,162.4744
 761,1761, 66.6289, 66.6289
-762, 238,-17.3455,162.6545
 763,1763, 66.5978, 66.5978
-764, 236,-17.1659,162.8341
 765,1765, 66.5668, 66.5668
-766, 234,-16.9870,163.0130
 767,1767, 66.5358, 66.5358
-768, 232,-16.8087,163.1913
 769,1769, 66.5050, 66.5050
-770, 230,-16.6310,163.3690
 771,1771, 66.4742, 66.4742
-772, 228,-16.4538,163.5462
 773,1773, 66.4436, 66.4436
-774, 226,-16.2773,163.7227
 775,1775, 66.4130, 66.4130
-776, 224,-16.1013,163.8987
 777,1777, 66.3825, 66.3825
-778, 222,-15.9259,164.0741
 779,1779, 66.3520, 66.3520
-780, 220,-15.7512,164.2488
 781,1781, 66.3217, 66.3217
-782, 218,-15.5770,164.4230
 783,1783, 66.2914, 66.2914
-784, 216,-15.4034,164.5966
 785,1785, 66.2613, 66.2613
-786, 214,-15.2304,164.7696
 787,1787, 66.2312, 66.2312
-788, 212,-15.0581,164.9419
 789,1789, 66.2012, 66.2012
